CELL_NAME=8000044;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=45;NCC=3;BCC=7;BCCHNO=9;C_SYS_TYPE=GSM900
CELL_NAME=8000045;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=46;NCC=3;BCC=7;BCCHNO=12;C_SYS_TYPE=GSM900
CELL_NAME=8000046;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=47;NCC=3;BCC=7;BCCHNO=15;C_SYS_TYPE=GSM900
CELL_NAME=8000047;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=48;NCC=3;BCC=7;BCCHNO=18;C_SYS_TYPE=GSM900
CELL_NAME=8000048;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=49;NCC=3;BCC=0;BCCHNO=21;C_SYS_TYPE=GSM900
CELL_NAME=8000049;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=50;NCC=3;BCC=0;BCCHNO=24;C_SYS_TYPE=GSM900
CELL_NAME=8000050;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=51;NCC=3;BCC=0;BCCHNO=27;C_SYS_TYPE=GSM900
CELL_NAME=8000051;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=52;NCC=3;BCC=0;BCCHNO=30;C_SYS_TYPE=GSM900
CELL_NAME=8000052;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=53;NCC=3;BCC=0;BCCHNO=33;C_SYS_TYPE=GSM900
CELL_NAME=8000053;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=54;NCC=3;BCC=0;BCCHNO=36;C_SYS_TYPE=GSM900
CELL_NAME=8000054;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=55;NCC=3;BCC=1;BCCHNO=39;C_SYS_TYPE=GSM900
CELL_NAME=8000055;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=56;NCC=3;BCC=1;BCCHNO=42;C_SYS_TYPE=GSM900
CELL_NAME=8000056;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=57;NCC=3;BCC=1;BCCHNO=45;C_SYS_TYPE=GSM900
CELL_NAME=8000057;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=58;NCC=3;BCC=1;BCCHNO=48;C_SYS_TYPE=GSM900
CELL_NAME=8000058;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=59;NCC=3;BCC=1;BCCHNO=51;C_SYS_TYPE=GSM900
CELL_NAME=8000059;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=60;NCC=3;BCC=1;BCCHNO=54;C_SYS_TYPE=GSM900
CELL_NAME=8000060;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=61;NCC=3;BCC=2;BCCHNO=57;C_SYS_TYPE=GSM900
CELL_NAME=8000061;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=62;NCC=3;BCC=2;BCCHNO=60;C_SYS_TYPE=GSM900
CELL_NAME=8000062;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=63;NCC=3;BCC=2;BCCHNO=63;C_SYS_TYPE=GSM900
CELL_NAME=8000063;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=64;NCC=3;BCC=2;BCCHNO=66;C_SYS_TYPE=GSM900
CELL_NAME=8000064;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=65;NCC=3;BCC=2;BCCHNO=69;C_SYS_TYPE=GSM900
CELL_NAME=8000065;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=66;NCC=3;BCC=2;BCCHNO=72;C_SYS_TYPE=GSM900
CELL_NAME=8000066;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=67;NCC=3;BCC=3;BCCHNO=75;C_SYS_TYPE=GSM900
CELL_NAME=8000067;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=68;NCC=3;BCC=3;BCCHNO=78;C_SYS_TYPE=GSM900
CELL_NAME=8000068;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=69;NCC=3;BCC=3;BCCHNO=81;C_SYS_TYPE=GSM900
CELL_NAME=8000069;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=70;NCC=3;BCC=3;BCCHNO=84;C_SYS_TYPE=GSM900
CELL_NAME=8000070;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=71;NCC=3;BCC=3;BCCHNO=87;C_SYS_TYPE=GSM900
CELL_NAME=8000071;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=72;NCC=3;BCC=3;BCCHNO=90;C_SYS_TYPE=GSM900
CELL_NAME=8000072;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=73;NCC=3;BCC=4;BCCHNO=93;C_SYS_TYPE=GSM900
CELL_NAME=8000073;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=74;NCC=3;BCC=4;BCCHNO=96;C_SYS_TYPE=GSM900
CELL_NAME=8000074;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=75;NCC=3;BCC=4;BCCHNO=99;C_SYS_TYPE=GSM900
CELL_NAME=8000075;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=76;NCC=3;BCC=4;BCCHNO=102;C_SYS_TYPE=GSM900
CELL_NAME=8000076;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=77;NCC=3;BCC=4;BCCHNO=105;C_SYS_TYPE=GSM900
CELL_NAME=8000077;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=78;NCC=3;BCC=4;BCCHNO=108;C_SYS_TYPE=GSM900
CELL_NAME=8000078;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=79;NCC=3;BCC=5;BCCHNO=111;C_SYS_TYPE=GSM900
CELL_NAME=8000079;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=80;NCC=3;BCC=5;BCCHNO=114;C_SYS_TYPE=GSM900
CELL_NAME=8000080;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=81;NCC=3;BCC=5;BCCHNO=117;C_SYS_TYPE=GSM900
CELL_NAME=8000081;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=82;NCC=3;BCC=5;BCCHNO=120;C_SYS_TYPE=GSM900
CELL_NAME=8000082;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=83;NCC=3;BCC=5;BCCHNO=123;C_SYS_TYPE=GSM900
CELL_NAME=8000083;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=84;NCC=3;BCC=5;BCCHNO=2;C_SYS_TYPE=GSM900
CELL_NAME=8000084;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=85;NCC=3;BCC=6;BCCHNO=5;C_SYS_TYPE=GSM900
CELL_NAME=8000085;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=86;NCC=3;BCC=6;BCCHNO=8;C_SYS_TYPE=GSM900
CELL_NAME=8000086;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=87;NCC=3;BCC=6;BCCHNO=11;C_SYS_TYPE=GSM900
CELL_NAME=8000087;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=88;NCC=3;BCC=6;BCCHNO=14;C_SYS_TYPE=GSM900
CELL_NAME=8000088;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=89;NCC=3;BCC=6;BCCHNO=17;C_SYS_TYPE=GSM900
CELL_NAME=8000089;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=90;NCC=3;BCC=6;BCCHNO=20;C_SYS_TYPE=GSM900
CELL_NAME=8000090;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=91;NCC=3;BCC=7;BCCHNO=23;C_SYS_TYPE=GSM900
CELL_NAME=8000091;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=92;NCC=3;BCC=7;BCCHNO=26;C_SYS_TYPE=GSM900
CELL_NAME=8000092;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=93;NCC=3;BCC=7;BCCHNO=29;C_SYS_TYPE=GSM900
CELL_NAME=8000093;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=94;NCC=3;BCC=7;BCCHNO=32;C_SYS_TYPE=GSM900
CELL_NAME=8000094;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=95;NCC=3;BCC=7;BCCHNO=35;C_SYS_TYPE=GSM900
CELL_NAME=8000095;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=96;NCC=3;BCC=7;BCCHNO=38;C_SYS_TYPE=GSM900
CELL_NAME=8000096;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=97;NCC=3;BCC=0;BCCHNO=41;C_SYS_TYPE=GSM900
CELL_NAME=8000097;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=98;NCC=3;BCC=0;BCCHNO=44;C_SYS_TYPE=GSM900
CELL_NAME=8000098;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=99;NCC=3;BCC=0;BCCHNO=47;C_SYS_TYPE=GSM900
CELL_NAME=8000099;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=100;NCC=3;BCC=0;BCCHNO=50;C_SYS_TYPE=GSM900
CELL_NAME=8000100;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=101;NCC=3;BCC=0;BCCHNO=53;C_SYS_TYPE=GSM900
CELL_NAME=8000101;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=102;NCC=3;BCC=0;BCCHNO=56;C_SYS_TYPE=GSM900
CELL_NAME=8000102;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=103;NCC=3;BCC=1;BCCHNO=59;C_SYS_TYPE=GSM900
CELL_NAME=8000103;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=104;NCC=3;BCC=1;BCCHNO=62;C_SYS_TYPE=GSM900
CELL_NAME=8000104;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=105;NCC=3;BCC=1;BCCHNO=65;C_SYS_TYPE=GSM900
CELL_NAME=8000105;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=106;NCC=3;BCC=1;BCCHNO=68;C_SYS_TYPE=GSM900
CELL_NAME=8000106;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=107;NCC=3;BCC=1;BCCHNO=71;C_SYS_TYPE=GSM900
CELL_NAME=8000107;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=108;NCC=3;BCC=1;BCCHNO=74;C_SYS_TYPE=GSM900
CELL_NAME=8000108;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=109;NCC=3;BCC=2;BCCHNO=77;C_SYS_TYPE=GSM900
CELL_NAME=8000109;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=110;NCC=3;BCC=2;BCCHNO=80;C_SYS_TYPE=GSM900
CELL_NAME=8000110;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=111;NCC=3;BCC=2;BCCHNO=83;C_SYS_TYPE=GSM900
CELL_NAME=8000111;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=112;NCC=3;BCC=2;BCCHNO=86;C_SYS_TYPE=GSM900
CELL_NAME=8000112;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=113;NCC=3;BCC=2;BCCHNO=89;C_SYS_TYPE=GSM900
CELL_NAME=8000113;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=114;NCC=3;BCC=2;BCCHNO=92;C_SYS_TYPE=GSM900
CELL_NAME=8000114;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=115;NCC=3;BCC=3;BCCHNO=95;C_SYS_TYPE=GSM900
CELL_NAME=8000115;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=116;NCC=3;BCC=3;BCCHNO=98;C_SYS_TYPE=GSM900
CELL_NAME=8000116;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=117;NCC=3;BCC=3;BCCHNO=101;C_SYS_TYPE=GSM900
CELL_NAME=8000117;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=118;NCC=3;BCC=3;BCCHNO=104;C_SYS_TYPE=GSM900
CELL_NAME=8000118;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=119;NCC=3;BCC=3;BCCHNO=107;C_SYS_TYPE=GSM900
CELL_NAME=8000119;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=120;NCC=3;BCC=3;BCCHNO=110;C_SYS_TYPE=GSM900
CELL_NAME=8000120;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=121;NCC=3;BCC=4;BCCHNO=113;C_SYS_TYPE=GSM900
CELL_NAME=8000121;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=122;NCC=3;BCC=4;BCCHNO=116;C_SYS_TYPE=GSM900
CELL_NAME=8000122;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=123;NCC=3;BCC=4;BCCHNO=119;C_SYS_TYPE=GSM900
CELL_NAME=8000123;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=124;NCC=3;BCC=4;BCCHNO=122;C_SYS_TYPE=GSM900
CELL_NAME=8000124;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=125;NCC=3;BCC=4;BCCHNO=1;C_SYS_TYPE=GSM900
CELL_NAME=8000125;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=126;NCC=3;BCC=4;BCCHNO=4;C_SYS_TYPE=GSM900
CELL_NAME=8000126;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=127;NCC=3;BCC=5;BCCHNO=7;C_SYS_TYPE=GSM900
CELL_NAME=8000127;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=128;NCC=3;BCC=5;BCCHNO=10;C_SYS_TYPE=GSM900
CELL_NAME=8000128;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=129;NCC=3;BCC=5;BCCHNO=13;C_SYS_TYPE=GSM900
CELL_NAME=8000129;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=130;NCC=3;BCC=5;BCCHNO=16;C_SYS_TYPE=GSM900
CELL_NAME=8000130;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=131;NCC=3;BCC=5;BCCHNO=19;C_SYS_TYPE=GSM900
CELL_NAME=8000131;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=132;NCC=3;BCC=5;BCCHNO=22;C_SYS_TYPE=GSM900
CELL_NAME=8000132;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=133;NCC=3;BCC=6;BCCHNO=25;C_SYS_TYPE=GSM900
CELL_NAME=8000133;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=134;NCC=3;BCC=6;BCCHNO=28;C_SYS_TYPE=GSM900
CELL_NAME=8000134;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=135;NCC=3;BCC=6;BCCHNO=31;C_SYS_TYPE=GSM900
CELL_NAME=8000135;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=136;NCC=3;BCC=6;BCCHNO=34;C_SYS_TYPE=GSM900
CELL_NAME=8000136;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=137;NCC=3;BCC=6;BCCHNO=37;C_SYS_TYPE=GSM900
CELL_NAME=8000137;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=138;NCC=3;BCC=6;BCCHNO=40;C_SYS_TYPE=GSM900
CELL_NAME=8000138;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=139;NCC=3;BCC=7;BCCHNO=43;C_SYS_TYPE=GSM900
CELL_NAME=8000139;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=140;NCC=3;BCC=7;BCCHNO=46;C_SYS_TYPE=GSM900
CELL_NAME=8000140;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=141;NCC=3;BCC=7;BCCHNO=49;C_SYS_TYPE=GSM900
CELL_NAME=8000141;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=142;NCC=3;BCC=7;BCCHNO=52;C_SYS_TYPE=GSM900
CELL_NAME=8000142;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=143;NCC=3;BCC=7;BCCHNO=55;C_SYS_TYPE=GSM900
CELL_NAME=8000143;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=144;NCC=3;BCC=7;BCCHNO=58;C_SYS_TYPE=GSM900
CELL_NAME=8000144;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=145;NCC=3;BCC=0;BCCHNO=61;C_SYS_TYPE=GSM900
CELL_NAME=8000145;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=146;NCC=3;BCC=0;BCCHNO=64;C_SYS_TYPE=GSM900
CELL_NAME=8000146;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=147;NCC=3;BCC=0;BCCHNO=67;C_SYS_TYPE=GSM900
CELL_NAME=8000147;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=148;NCC=3;BCC=0;BCCHNO=70;C_SYS_TYPE=GSM900
CELL_NAME=8000148;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=149;NCC=3;BCC=0;BCCHNO=73;C_SYS_TYPE=GSM900
CELL_NAME=8000149;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=150;NCC=3;BCC=0;BCCHNO=76;C_SYS_TYPE=GSM900
CELL_NAME=8000150;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=151;NCC=3;BCC=1;BCCHNO=79;C_SYS_TYPE=GSM900
CELL_NAME=8000151;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=152;NCC=3;BCC=1;BCCHNO=82;C_SYS_TYPE=GSM900
CELL_NAME=8000152;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=153;NCC=3;BCC=1;BCCHNO=85;C_SYS_TYPE=GSM900
CELL_NAME=8000153;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=154;NCC=3;BCC=1;BCCHNO=88;C_SYS_TYPE=GSM900
CELL_NAME=8000154;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=18000;CI=155;NCC=3;BCC=1;BCCHNO=91;C_SYS_TYPE=GSM900
